t_aruco,t_recorder,dt,roll,seg1,seg2,load1,load2,mp1x,mp1y,mp1z,mq1x,mq1y,mq1z,mq1w,mp2x,mp2y,mp2z,mq2x,mq2y,mq2z,mq2w,mp3x,mp3y,mp3z,mq3x,mq3y,mq3z,mq3w,mp4x,mp4y,mp4z,mq4x,mq4y,mq4z,mq4w,mp5x,mp5y,mp5z,mq5x,mq5y,mq5z,mq5w,mp6x,mp6y,mp6z,mq6x,mq6y,mq6z,mq6w,mp7x,mp7y,mp7z,mq7x,mq7y,mq7z,mq7w,mp8x,mp8y,mp8z,mq8x,mq8y,mq8z,mq8w,mp9x,mp9y,mp9z,mq9x,mq9y,mq9z,mq9w,mp10x,mp10y,mp10z,mq10x,mq10y,mq10z,mq10w,mp11x,mp11y,mp11z,mq11x,mq11y,mq11z,mq11w,mp12x,mp12y,mp12z,mq12x,mq12y,mq12z,mq12w,qIMU1x,qIMU1y,qIMU1z,qIMU1w,qIMU2x,qIMU2y,qIMU2z,qIMU2w,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
5.786021,5.790000,-0.003979,179.87,131.08,19.96,454.610,-2.690,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.435959,0.059026,-0.066352,0.71063938,0.20093473,-0.65871574,0.14391134,-0.445510,0.057721,-0.103340,0.72412767,0.19199524,-0.64561536,0.14818149,-0.480435,0.060836,-0.099578,0.71485662,0.19315530,-0.65339804,0.15729606,,,,,,,,,,,,,,,,,,,,,,-0.416859,0.091559,0.026391,-0.04139098,-0.03133254,0.96989226,-0.23793711,-0.452378,0.079643,0.013567,-0.06757532,-0.04376753,0.96536205,-0.24818156,-0.500368,0.072184,0.032473,-0.04805132,-0.03101815,0.96870890,-0.24152021,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,1.927,0.005281,1,1.000,accepted,0.866,0.014951,1,1.000,accepted,1.553,0.026051,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,5.089,0.028908,1,1.000,interpolated,,,1,1.000,accepted,1.317,0.014900,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
5.836044,5.835000,0.001044,179.87,131.08,19.96,454.610,-2.690,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.427164,0.056391,-0.070389,-0.21922014,0.07635852,0.96996300,-0.07268891,,,,,,,,-0.463839,0.055646,-0.128750,-0.20813005,0.07468882,0.97204044,-0.07899906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.446751,0.080101,0.008264,-0.07689342,-0.05003271,0.96359158,-0.25114816,-0.487843,0.065786,0.005927,-0.05979308,-0.03196725,0.96622374,-0.24862536,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,2.485,0.047745,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,vote_mismatch,5.115,0.030124,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
5.886067,5.884000,0.002067,179.87,131.08,19.96,459.990,-2.690,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.421128,0.053228,-0.084785,0.71326362,0.19800163,-0.65479937,0.15260457,-0.439625,0.054813,-0.112060,0.71641797,0.19811052,-0.65281769,0.14603623,-0.468902,0.057703,-0.125507,0.71295787,0.19850863,-0.65508493,0.15214836,,,,,,,,,,,,,,,,,,,,,,-0.404262,0.091691,0.002051,-0.07402932,-0.03929541,0.96697923,-0.24067967,-0.444857,0.079817,0.004400,-0.06043113,-0.03514476,0.96873382,-0.23804982,-0.500422,0.072226,0.032186,-0.05757317,-0.03071697,0.96789022,-0.24275570,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,1.323,0.010439,1,1.000,accepted,1.357,0.008507,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.837,0.011573,1,1.000,accepted,0.704,0.006586,1,1.000,accepted,2.785,0.027354,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
5.944428,5.944000,0.000428,179.87,131.16,19.96,459.990,-2.690,-0.412788,0.116490,-0.044998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.432788,0.116468,-0.064998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.452788,0.116445,-0.084998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.398803,0.121842,-0.109004,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.400156,0.129075,-0.109013,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.401510,0.136307,-0.109021,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.361510,0.136407,-0.021021,-0.00055755,0.00010434,0.18395132,0.98293519,-0.400156,0.129174,-0.021013,-0.00055755,0.00010434,0.18395132,0.98293519,-0.438803,0.121942,-0.021004,-0.00055755,0.00010434,0.18395132,0.98293519,-0.347525,0.141759,-0.085027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.367525,0.141781,-0.065027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.387525,0.141804,-0.045027,-0.13046748,0.69511392,0.12967898,0.69496636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.444581,0.061316,-0.043572,0.70746897,0.19599301,-0.66342664,0.14470482,-0.457186,0.056200,-0.084185,0.71919885,0.18936563,-0.65066410,0.15339458,-0.461690,0.051643,-0.134862,0.71517441,0.20327423,-0.65068727,0.15430891,,,,,,,,,,,,,,,,,,,,,,-0.398251,0.086588,-0.003597,-0.07128786,-0.04380305,0.96558154,-0.24627550,-0.445790,0.082929,0.007790,-0.06887227,-0.02888625,0.96735480,-0.24217119,-0.490329,0.069259,0.015179,-0.04922529,-0.02651206,0.96845265,-0.24284448,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,2.518,0.025102,1,1.000,accepted,1.972,0.050124,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.011125,6.007000,0.004125,179.87,131.08,19.96,411.570,-2.690,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.439533,0.060441,-0.059297,0.37119592,0.32002625,0.87086585,0.03727550,-0.445127,0.056140,-0.105048,0.72511132,0.19378670,-0.64338898,0.15070138,-0.456007,0.051979,-0.135649,0.40361194,0.31587948,0.85849857,0.01725567,,,,,,,,,,,,,,,,,,,,,,-0.414608,0.091524,0.021025,-0.07336440,-0.05040052,0.96541003,-0.24507330,-0.450476,0.079404,0.009059,-0.07521461,-0.04010154,0.96597145,-0.24420029,-0.483162,0.067452,0.004351,-0.06104920,-0.04071716,0.96430370,-0.25442777,,,,,,,,,,,,,,,,,,,,,,1,1.000,voted,154.118,0.023363,1,1.000,interpolated,,,1,1.000,voted,157.547,0.009920,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.111,0.002688,1,1.000,interpolated,,,1,1.000,accepted,1.622,0.018171,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.077823,6.076000,0.001823,179.87,131.16,19.96,365.840,-2.690,-0.412788,0.116490,-0.044998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.432788,0.116468,-0.064998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.452788,0.116445,-0.084998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.398803,0.121842,-0.109004,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.400156,0.129075,-0.109013,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.401510,0.136307,-0.109021,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.361510,0.136407,-0.021021,-0.00055755,0.00010434,0.18395132,0.98293519,-0.400156,0.129174,-0.021013,-0.00055755,0.00010434,0.18395132,0.98293519,-0.438803,0.121942,-0.021004,-0.00055755,0.00010434,0.18395132,0.98293519,-0.347525,0.141759,-0.085027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.367525,0.141781,-0.065027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.387525,0.141804,-0.045027,-0.13046748,0.69511392,0.12967898,0.69496636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,-0.435366,0.053703,-0.120564,0.71955771,0.18675136,-0.65001379,0.15761569,-0.464181,0.050135,-0.128120,0.40011365,0.32436613,0.85694895,0.01828053,,,,,,,,,,,,,,,,,,,,,,-0.400489,0.082858,-0.003928,-0.23898676,0.10708446,0.93839173,-0.22547553,-0.454584,0.077968,0.017854,-0.06794600,-0.03417032,0.96572979,-0.24815661,-0.492154,0.072877,0.021109,-0.20651956,0.11270429,0.94495271,-0.22740225,,,,,,,,,,,,,,,,,,,,,,0,0.000,angle_jump,91.896,0.638808,1,1.000,accepted,1.968,0.011217,1,1.000,accepted,2.418,0.010551,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.136183,6.139000,-0.002817,179.87,131.43,19.96,368.530,-2.690,-0.412623,0.115163,-0.044997,0.13131644,-0.69465702,0.13210459,0.69480644,-0.432623,0.115140,-0.064997,0.13131644,-0.69465702,0.13210459,0.69480644,-0.452623,0.115117,-0.084997,0.13131644,-0.69465702,0.13210459,0.69480644,-0.398663,0.120580,-0.109003,-0.18626679,0.98249904,-0.00055730,-0.00010566,-0.400051,0.127900,-0.109011,-0.18626679,0.98249904,-0.00055730,-0.00010566,-0.401439,0.135221,-0.109020,-0.18626679,0.98249904,-0.00055730,-0.00010566,-0.361439,0.135321,-0.021020,-0.00055730,0.00010566,0.18626679,0.98249904,-0.400051,0.128000,-0.021011,-0.00055730,0.00010566,0.18626679,0.98249904,-0.438663,0.120680,-0.021003,-0.00055730,0.00010566,0.18626679,0.98249904,-0.347480,0.140738,-0.085026,-0.13210459,0.69480644,0.13131644,0.69465702,-0.367480,0.140761,-0.065026,-0.13210459,0.69480644,0.13131644,0.69465702,-0.387480,0.140784,-0.045026,-0.13210459,0.69480644,0.13131644,0.69465702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.414435,0.089048,0.027306,-0.05387858,-0.05280098,0.96422594,-0.25412101,-0.451654,0.075450,0.011137,-0.06729383,-0.03474967,0.96463689,-0.25246716,-0.475117,0.057768,-0.008414,-0.06790202,-0.03256036,0.96310387,-0.25837970,,,,,,,,,,,,,,,,,,,,,,0,0.000,vote_mismatch,,,0,0.000,missing,,,0,0.000,angle_jump,155.733,0.029049,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.186207,6.183000,0.003207,179.87,132.04,19.96,451.920,-2.690,-0.412230,0.112167,-0.044993,0.13501319,-0.69394396,0.13580053,0.69409757,-0.432230,0.112144,-0.064993,0.13501319,-0.69394396,0.13580053,0.69409757,-0.452230,0.112122,-0.084993,0.13501319,-0.69394396,0.13580053,0.69409757,-0.398330,0.117733,-0.109000,-0.19149422,0.98149358,-0.00055673,-0.00010862,-0.399796,0.125251,-0.109008,-0.19149422,0.98149358,-0.00055673,-0.00010862,-0.401263,0.132769,-0.109017,-0.19149422,0.98149358,-0.00055673,-0.00010862,-0.361263,0.132869,-0.021017,-0.00055673,0.00010862,0.19149422,0.98149358,-0.399796,0.125351,-0.021008,-0.00055673,0.00010862,0.19149422,0.98149358,-0.438330,0.117833,-0.021000,-0.00055673,0.00010862,0.19149422,0.98149358,-0.347363,0.138435,-0.085023,-0.13580053,0.69409757,0.13501319,0.69394396,-0.367363,0.138457,-0.065023,-0.13580053,0.69409757,0.13501319,0.69394396,-0.387363,0.138480,-0.045023,-0.13580053,0.69409757,0.13501319,0.69394396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.424821,0.041784,-0.076819,-0.40327021,-0.02426121,0.90660425,-0.12187396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.402591,0.075352,0.005931,-0.06659026,-0.04695634,0.95956190,-0.26944722,-0.450539,0.069351,0.007403,-0.07827191,-0.04943501,0.96000532,-0.26423373,-0.476068,0.057442,-0.005149,-0.05885656,-0.02483265,0.96332342,-0.26062854,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,1.219,0.027462,0,0.000,vote_mismatch,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,2.065,0.009818,1,1.000,accepted,2.303,0.004434,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.236230,6.237000,-0.000770,179.87,132.92,19.96,449.230,-2.690,-0.411614,0.107856,-0.044988,0.14033945,-0.69288063,0.14112558,0.69304029,-0.431614,0.107834,-0.064988,0.14033945,-0.69288063,0.14112558,0.69304029,-0.451614,0.107811,-0.084988,0.14033945,-0.69288063,0.14112558,0.69304029,-0.397802,0.113635,-0.108995,-0.19902583,0.97999408,-0.00055588,-0.00011289,-0.399387,0.121437,-0.109004,-0.19902583,0.97999408,-0.00055588,-0.00011289,-0.400971,0.129239,-0.109013,-0.19902583,0.97999408,-0.00055588,-0.00011289,-0.360971,0.129338,-0.021013,-0.00055588,0.00011289,0.19902583,0.97999408,-0.399387,0.121537,-0.021004,-0.00055588,0.00011289,0.19902583,0.97999408,-0.437802,0.113735,-0.020995,-0.00055588,0.00011289,0.19902583,0.97999408,-0.347159,0.135117,-0.085019,-0.14112558,0.69304029,0.14033945,0.69288063,-0.367159,0.135140,-0.065019,-0.14112558,0.69304029,0.14033945,0.69288063,-0.387159,0.135163,-0.045019,-0.14112558,0.69304029,0.14033945,0.69288063,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.424943,0.038582,-0.075293,0.70843619,0.21174686,-0.65179367,0.16866073,-0.441487,0.038752,-0.111439,0.71596068,0.21805459,-0.64213745,0.16586741,-0.459055,0.038717,-0.134108,0.70446354,0.21635683,-0.65347661,0.17288484,,,,,,,,,,,,,,,,,,,,,,-0.408561,0.079061,0.019474,-0.06113486,-0.04456759,0.95952102,-0.27128522,-0.451387,0.064549,0.011139,-0.07695830,-0.04384077,0.95804623,-0.27258546,-0.492349,0.058290,0.029745,-0.04262070,-0.02648479,0.96156666,-0.26994737,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,1.886,0.012981,1,1.000,accepted,0.963,0.013839,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,0.991,0.003736,1,1.000,accepted,0.844,0.006144,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.286253,6.285000,0.001253,179.87,134.07,19.96,451.920,0.000,-0.410722,0.102244,-0.044982,0.14728737,-0.69142948,0.14807186,0.69159702,-0.430722,0.102221,-0.064982,0.14728737,-0.69142948,0.14807186,0.69159702,-0.450722,0.102198,-0.084982,0.14728737,-0.69142948,0.14807186,0.69159702,-0.397031,0.108299,-0.108989,-0.20885052,0.97794741,-0.00055472,-0.00011847,-0.398776,0.116468,-0.108998,-0.20885052,0.97794741,-0.00055472,-0.00011847,-0.400520,0.124638,-0.109008,-0.20885052,0.97794741,-0.00055472,-0.00011847,-0.360520,0.124738,-0.021008,-0.00055472,0.00011847,0.20885052,0.97794741,-0.398776,0.116568,-0.020998,-0.00055472,0.00011847,0.20885052,0.97794741,-0.437031,0.108398,-0.020989,-0.00055472,0.00011847,0.20885052,0.97794741,-0.346829,0.130793,-0.085015,-0.14807186,0.69159702,0.14728737,0.69142948,-0.366829,0.130815,-0.065015,-0.14807186,0.69159702,0.14728737,0.69142948,-0.386829,0.130838,-0.045015,-0.14807186,0.69159702,0.14728737,0.69142948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.406143,0.030166,-0.104683,0.71773369,0.21792716,-0.63658566,0.17923394,,,,,,,,-0.430861,0.025655,-0.174897,0.71081288,0.23372887,-0.63768181,0.18296933,,,,,,,,,,,,,,,,,,,,,,-0.396103,0.069055,-0.005843,-0.07082469,-0.04695608,0.95470126,-0.28517449,-0.448272,0.059563,0.014527,-0.07853225,-0.04448376,0.95400410,-0.28588468,-0.475447,0.046083,-0.005299,-0.06354514,-0.03006882,0.95726152,-0.28054994,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,2.922,0.041254,0,0.000,vote_mismatch,1.705,0.008836,1,1.000,accepted,2.639,0.052194,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.052,0.007561,1,1.000,accepted,2.082,0.006199,1,1.000,accepted,1.938,0.019069,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.344614,6.346000,-0.001386,179.87,135.91,19.87,371.220,-2.690,-0.408926,0.093204,-0.044972,0.15891410,-0.68883764,0.15969566,0.68901837,-0.428926,0.093181,-0.064972,0.15891410,-0.68883764,0.15969566,0.68901837,-0.448926,0.093159,-0.084972,0.15891410,-0.68883764,0.15969566,0.68901837,-0.395449,0.099716,-0.108979,-0.22529112,0.97429133,-0.00055265,-0.00012779,-0.397479,0.108496,-0.108989,-0.22529112,0.97429133,-0.00055265,-0.00012779,-0.399510,0.117276,-0.108999,-0.22529112,0.97429133,-0.00055265,-0.00012779,-0.359510,0.117376,-0.020999,-0.00055265,0.00012779,0.22529112,0.97429133,-0.397479,0.108596,-0.020989,-0.00055265,0.00012779,0.22529112,0.97429133,-0.435449,0.099816,-0.020979,-0.00055265,0.00012779,0.22529112,0.97429133,-0.346032,0.123888,-0.085007,-0.15969566,0.68901837,0.15891410,0.68883764,-0.366032,0.123911,-0.065007,-0.15969566,0.68901837,0.15891410,0.68883764,-0.386032,0.123934,-0.045007,-0.15969566,0.68901837,0.15891410,0.68883764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.405990,0.065700,0.015364,-0.07488653,-0.05922434,0.94913834,-0.30003483,-0.461174,0.056440,0.037992,-0.07562949,-0.04922539,0.94782411,-0.30575563,-0.480992,0.043093,0.009144,-0.05074907,-0.02398682,0.95392367,-0.29475209,,,,,,,,,,,,,,,,,,,,,,0,0.000,angle_jump,159.327,0.030426,0,0.000,vote_mismatch,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,4.354,0.004677,1,1.000,accepted,3.370,0.008664,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.411311,6.409000,0.002311,179.87,138.20,19.96,373.910,-2.690,-0.406719,0.082307,-0.044959,0.17211220,-0.68564495,0.17289015,0.68584064,-0.426719,0.082284,-0.064959,0.17211220,-0.68564495,0.17289015,0.68584064,-0.446719,0.082262,-0.084959,0.17211220,-0.68564495,0.17289015,0.68584064,-0.393504,0.089332,-0.108968,-0.24395351,0.96978676,-0.00055009,-0.00013838,-0.395885,0.098795,-0.108978,-0.24395351,0.96978676,-0.00055009,-0.00013838,-0.398266,0.108259,-0.108989,-0.24395351,0.96978676,-0.00055009,-0.00013838,-0.358266,0.108359,-0.020989,-0.00055009,0.00013838,0.24395351,0.96978676,-0.395885,0.098895,-0.020978,-0.00055009,0.00013838,0.24395351,0.96978676,-0.433504,0.089432,-0.020968,-0.00055009,0.00013838,0.24395351,0.96978676,-0.345051,0.115383,-0.084997,-0.17289015,0.68584064,0.17211220,0.68564495,-0.365051,0.115406,-0.064997,-0.17289015,0.68584064,0.17211220,0.68564495,-0.385051,0.115429,-0.044997,-0.17289015,0.68584064,0.17211220,0.68564495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.405420,0.048781,0.024954,-0.05544266,-0.05309057,0.94181622,-0.32724564,-0.450909,0.039242,0.031813,-0.04918393,-0.04422737,0.94360363,-0.32440263,-0.476692,0.023830,0.007314,-0.06290966,-0.03694317,0.94180257,-0.32815467,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.780,0.025861,1,1.000,interpolated,,,1,1.000,accepted,1.043,0.008190,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
