t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w
6.077823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.051120,-0.017250,0.441013,-0.06135448,-0.33228748,0.93276581,0.12557308,-0.435366,0.053703,-0.120564,0.71955771,0.18675136,-0.65001379,0.15761569,-0.464181,0.050135,-0.128120,0.40011365,0.32436613,0.85694895,0.01828053,,,,,,,,,,,,,,,,,,,,,,0.028005,0.003776,0.418331,0.60155955,-0.33988532,0.71004699,-0.13578421,-0.443458,0.079661,0.001383,-0.36094728,0.25623687,0.87656985,-0.18890477,-0.491876,0.064982,0.016347,-0.34712616,0.25790929,0.87865346,-0.20237175,,,,,,,,,,,,,,,,,,,,,
6.086160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.421778,0.046721,-0.086604,0.36945376,0.31578665,0.87346131,0.02912129,,,,,,,,-0.473598,0.057400,-0.110783,0.71653914,0.18589490,-0.65173230,0.16510526,,,,,,,,,,,,,,,,,,,,,,-0.403194,0.079535,0.002108,-0.06767242,-0.03597743,0.96377519,-0.25546712,-0.458096,0.078532,0.024388,-0.06251296,-0.04953721,0.96432924,-0.25240308,-0.497973,0.072308,0.034504,-0.04674226,-0.03835912,0.96728228,-0.24639140,,,,,,,,,,,,,,,,,,,,,
6.094497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.430905,0.056048,-0.068958,0.72725758,0.18768178,-0.64173279,0.15508382,,,,,,,,-0.461521,0.054251,-0.120195,0.40874445,0.31743540,0.85545771,0.01883727,,,,,,,,,,,,,,,,,,,,,,-0.399950,0.085781,-0.005500,-0.07476139,-0.03182557,0.96543779,-0.24764440,-0.455193,0.077741,0.019346,-0.06209877,-0.02835942,0.96640246,-0.24780187,-0.482993,0.067272,0.011625,-0.34426191,0.26803279,0.87789969,-0.19731777,,,,,,,,,,,,,,,,,,,,,
6.102835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.061943,-0.016866,0.435266,0.87831258,0.12932318,0.38569293,-0.25116428,-0.469335,0.067788,-0.062331,0.71009977,0.18171319,-0.66280677,0.15305495,-0.458163,0.047332,-0.140990,0.70827591,0.21196641,-0.65328605,0.16319562,,,,,,,,,,,,,,,,,,,,,,0.027534,0.002996,0.417817,0.60189213,-0.33929878,0.71003382,-0.13584616,-0.465618,0.091812,0.044162,-0.07010682,-0.04697077,0.96653250,-0.24226784,-0.492358,0.064038,0.017986,-0.05592032,-0.04516519,0.96377376,-0.25685243,,,,,,,,,,,,,,,,,,,,,
6.111172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.430917,0.047432,-0.067121,0.37250035,0.31782334,0.87173041,0.01782987,,,,,,,,-0.448409,0.049787,-0.152816,0.71235948,0.17405101,-0.65833951,0.16982142,,,,,,,,,,,,,,,,,,,,,,-0.400964,0.078129,-0.001373,-0.06884140,-0.05759558,0.96173485,-0.25886230,-0.457502,0.082787,0.021874,-0.06855349,-0.03378192,0.96591804,-0.24730859,-0.484302,0.072859,0.019076,-0.04334961,-0.02636428,0.96775734,-0.24672144,,,,,,,,,,,,,,,,,,,,,
6.119509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.434920,0.052117,-0.054162,0.39326333,0.31583113,0.86335408,0.01464208,,,,,,,,-0.457607,0.056033,-0.137589,0.71725543,0.19461582,-0.65035233,0.15719793,,,,,,,,,,,,,,,,,,,,,,-0.405831,0.084296,0.017565,-0.04926577,-0.03211792,0.96566938,-0.25302960,0.047408,-0.022672,0.458630,0.60477654,-0.34605224,0.70356063,-0.13962675,-0.487944,0.071370,0.013361,-0.05788238,-0.03727453,0.96647028,-0.24737712,,,,,,,,,,,,,,,,,,,,,
6.127846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.441187,0.057344,-0.049222,0.70786694,0.19095215,-0.66148460,0.15779668,-0.452205,0.051943,-0.092813,0.71252600,0.20259027,-0.65302572,0.15754773,-0.449042,0.044033,-0.141468,0.39605471,0.32240691,0.85974528,0.00570073,,,,,,,,,,,,,,,,,,,,,,-0.414932,0.089766,0.028139,-0.05425319,-0.05334248,0.96452119,-0.25280437,-0.455311,0.076151,0.020005,-0.06218130,-0.03738372,0.96509347,-0.25165561,-0.473599,0.057019,-0.009427,-0.06459096,-0.03305100,0.96333974,-0.25828701,,,,,,,,,,,,,,,,,,,,,
6.136183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.059843,-0.024197,0.439651,-0.06427918,-0.34018507,0.92918532,0.12944862,,,,,,,,-0.479432,0.060627,-0.105733,0.71137921,0.19672493,-0.65531645,0.16062152,,,,,,,,,,,,,,,,,,,,,,0.028150,-0.004424,0.422145,0.59653898,-0.34732512,0.70977021,-0.14047330,-0.455612,0.075464,0.020768,-0.07139899,-0.04649965,0.96130269,-0.26198683,-0.503957,0.075723,0.038141,-0.03513592,-0.01517111,0.96888645,-0.24452885,,,,,,,,,,,,,,,,,,,,,
6.144521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.050441,-0.019087,0.435880,0.87859660,0.13455400,0.37517642,-0.26307013,-0.442832,0.052652,-0.106003,0.72478543,0.18949366,-0.64136741,0.16560820,-0.464343,0.049142,-0.126187,0.71688906,0.20396941,-0.64498771,0.16869324,,,,,,,,,,,,,,,,,,,,,,0.036963,0.001821,0.415766,0.32625169,-0.07807507,0.90374873,-0.26589915,-0.446340,0.075857,0.002682,-0.07201907,-0.04678296,0.96248120,-0.25739960,-0.490818,0.060598,0.016727,-0.34845729,0.25067453,0.87942248,-0.20580548,,,,,,,,,,,,,,,,,,,,,
6.152858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.434876,0.053175,-0.061687,0.38213503,0.32947019,0.86270286,0.03414657,-0.432009,0.047584,-0.129499,0.72066361,0.20944896,-0.64227943,0.15573124,-0.462460,0.044695,-0.128938,0.72057579,0.18856571,-0.64250783,0.17999218,,,,,,,,,,,,,,,,,,,,,,-0.413442,0.087611,0.025639,-0.05312899,-0.05171761,0.96362893,-0.25675256,-0.444341,0.074047,-0.006598,-0.07751203,-0.02947803,0.96362552,-0.25406454,-0.491685,0.060460,0.018412,-0.35641931,0.26193176,0.87166143,-0.21110039,,,,,,,,,,,,,,,,,,,,,
6.161195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.053777,-0.032853,0.431982,-0.04800135,-0.35602966,0.92266377,0.14010825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025197,-0.010994,0.409084,0.60244912,-0.35837331,0.69853210,-0.14379336,-0.458480,0.079432,0.025079,-0.06680338,-0.02928920,0.96388096,-0.25615024,-0.479672,0.060015,-0.005376,-0.07783061,-0.03108623,0.96233114,-0.25864031,,,,,,,,,,,,,,,,,,,,,
6.169532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.428381,0.046303,-0.070434,0.38353213,0.32598679,0.86386150,0.01946864,-0.446269,0.046319,-0.103085,0.71164426,0.21495859,-0.65062092,0.15507308,-0.097469,-0.027887,0.470581,0.89086068,0.10724273,0.33139241,-0.29162530,,,,,,,,,,,,,,,,,,,,,,-0.405975,0.079971,0.013581,-0.05669647,-0.04505598,0.96249063,-0.26147134,-0.452806,0.072139,0.016540,-0.07102539,-0.03341454,0.96216414,-0.26091958,0.047712,-0.045847,0.489273,0.62029502,-0.34847690,0.68550585,-0.15453049,,,,,,,,,,,,,,,,,,,,,
6.177869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.064940,-0.026697,0.429110,-0.05278673,-0.35045454,0.92603380,0.12983288,,,,,,,,-0.099588,-0.034051,0.466779,0.88976909,0.09719427,0.33324691,-0.29632877,,,,,,,,,,,,,,,,,,,,,,0.026558,-0.005595,0.411712,0.60556364,-0.34577561,0.70176853,-0.14578353,-0.449526,0.064688,0.000871,-0.08611101,-0.05526292,0.95565086,-0.27615637,0.042903,-0.054402,0.483721,0.61815688,-0.34940365,0.68621774,-0.15781122,,,,,,,,,,,,,,,,,,,,,
6.186207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.066994,-0.023265,0.430276,0.87704409,0.13014761,0.37867807,-0.26543960,-0.446026,0.045793,-0.105952,0.71650400,0.21804261,-0.64498504,0.15190041,-0.436204,0.037004,-0.171271,0.39234715,0.34579468,0.85199551,0.02435987,,,,,,,,,,,,,,,,,,,,,,0.028983,-0.003091,0.416849,0.59815255,-0.35305265,0.70449155,-0.14580466,-0.450539,0.069351,0.007403,-0.07827191,-0.04943501,0.96000532,-0.26423373,-0.476068,0.057442,-0.005149,-0.05885656,-0.02483265,0.96332342,-0.26062854,,,,,,,,,,,,,,,,,,,,,
6.194544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.056874,-0.025640,0.434442,-0.06209145,-0.34573980,0.92881111,0.11797697,,,,,,,,-0.079409,-0.033016,0.469569,0.89290553,0.11468874,0.31705689,-0.29839760,,,,,,,,,,,,,,,,,,,,,,0.019371,-0.002046,0.411407,0.60083490,-0.34287623,0.70673176,-0.14820100,-0.452895,0.069841,0.018646,-0.35722775,0.26764102,0.87368889,-0.19345374,0.051187,-0.046636,0.480273,0.62749977,-0.35448726,0.67643469,-0.15171992,,,,,,,,,,,,,,,,,,,,,
6.202881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.419794,0.036088,-0.084385,0.71320408,0.21339151,-0.64560363,0.17029376,-0.444326,0.041992,-0.104850,0.71305142,0.20857944,-0.64946878,0.16199566,-0.447197,0.040970,-0.153515,0.71357993,0.20065531,-0.64866104,0.17256882,,,,,,,,,,,,,,,,,,,,,,-0.399207,0.070733,-0.001720,-0.07647248,-0.04884855,0.95646650,-0.27737629,-0.452022,0.068771,0.016476,-0.06932090,-0.04153351,0.95977463,-0.26889075,-0.482012,0.062328,0.004520,-0.06378129,-0.02869110,0.96159136,-0.26542573,,,,,,,,,,,,,,,,,,,,,
6.211218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.068629,-0.025802,0.428233,-0.06484029,-0.34682368,0.92733848,0.12470934,,,,,,,,-0.453267,0.038254,-0.151234,0.70792045,0.21027982,-0.65158237,0.17341121,,,,,,,,,,,,,,,,,,,,,,0.026551,-0.004802,0.414811,0.31081213,-0.08109248,0.90453563,-0.28041955,-0.457748,0.075001,0.033362,-0.05966942,-0.04375042,0.96221994,-0.26202719,-0.494515,0.060938,0.024641,-0.04761238,-0.03147544,0.96064483,-0.27185267,,,,,,,,,,,,,,,,,,,,,
6.219555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.415202,0.035767,-0.097100,0.36816131,0.35014953,0.86013256,0.04499475,-0.446150,0.040763,-0.099492,0.71427748,0.20452265,-0.64627318,0.17409520,-0.454729,0.037432,-0.147191,0.70397924,0.22296521,-0.65312176,0.16772509,,,,,,,,,,,,,,,,,,,,,,-0.405492,0.074810,0.008027,-0.07174943,-0.05335393,0.95681231,-0.27661451,-0.451281,0.067017,0.015952,-0.07061591,-0.04029651,0.95985250,-0.26846371,-0.493277,0.059596,0.022365,-0.33941086,0.27399358,0.87223026,-0.22122874,,,,,,,,,,,,,,,,,,,,,
6.227893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.422262,0.041118,-0.083678,0.38173225,0.34556839,0.85637229,0.03859378,,,,,,,,-0.122919,-0.023443,0.458562,-0.03878704,-0.35694998,0.92329472,0.13641530,,,,,,,,,,,,,,,,,,,,,,-0.409132,0.080070,0.020211,-0.06126000,-0.04531626,0.95983951,-0.27000328,-0.450220,0.065628,0.014520,-0.06938568,-0.03973425,0.95874208,-0.27280110,0.052771,-0.044359,0.487497,0.37751893,-0.09000590,0.86887100,-0.30731350,,,,,,,,,,,,,,,,,,,,,
6.236230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.069799,-0.032633,0.423812,-0.04729337,-0.36256010,0.92129897,0.13236961,-0.441487,0.038752,-0.111439,0.71596068,0.21805459,-0.64213745,0.16586741,-0.459055,0.038717,-0.134108,0.70446354,0.21635683,-0.65347661,0.17288484,,,,,,,,,,,,,,,,,,,,,,0.029682,-0.011404,0.411509,0.59230561,-0.37441476,0.69971695,-0.13922586,-0.451387,0.064549,0.011139,-0.07695830,-0.04384077,0.95804623,-0.27258546,-0.492349,0.058290,0.029745,-0.04262070,-0.02648479,0.96156667,-0.26994737,,,,,,,,,,,,,,,,,,,,,
6.244567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.077937,-0.028387,0.422146,-0.05512340,-0.36044918,0.92149005,0.13376799,,,,,,,,-0.471386,0.040675,-0.107252,0.71039727,0.20265472,-0.64673277,0.18974589,,,,,,,,,,,,,,,,,,,,,,0.021794,-0.007094,0.411115,0.30065364,-0.08828684,0.90838053,-0.27687116,-0.453879,0.064303,0.016085,-0.06588497,-0.04208810,0.95787912,-0.27632474,-0.490775,0.056193,0.019489,-0.04674905,-0.01801648,0.96002675,-0.27538803,,,,,,,,,,,,,,,,,,,,,
6.252904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.427518,0.039829,-0.070747,0.70603460,0.21091926,-0.65487246,0.16784002,,,,,,,,-0.458950,0.036819,-0.132346,0.70182838,0.22279285,-0.65373015,0.17446250,,,,,,,,,,,,,,,,,,,,,,-0.407418,0.077044,0.017999,-0.06088414,-0.04306993,0.95887737,-0.27384720,-0.452807,0.063783,0.014754,-0.07507273,-0.06143428,0.95496330,-0.28041936,-0.494458,0.057310,0.035508,-0.04276041,-0.04601015,0.95989858,-0.27322031,,,,,,,,,,,,,,,,,,,,,
6.261241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.091169,-0.028540,0.414843,0.86784476,0.16401664,0.38305682,-0.27057622,-0.448710,0.032623,-0.099292,0.70339348,0.22479480,-0.65182743,0.17270181,-0.440791,0.025870,-0.165732,0.70915322,0.21574479,-0.64399884,0.18926538,,,,,,,,,,,,,,,,,,,,,,0.018723,-0.008074,0.408721,0.58768925,-0.36407255,0.70690469,-0.14952689,-0.459264,0.060664,0.029365,-0.06434751,-0.05199271,0.95533560,-0.28370767,-0.482488,0.047015,0.007483,-0.06336941,-0.03310819,0.95713702,-0.28067220,,,,,,,,,,,,,,,,,,,,,
6.269579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.417250,0.028036,-0.083893,0.71714743,0.21178567,-0.63618319,0.19004562,-0.083199,-0.030076,0.445461,-0.04260790,-0.36211061,0.92184386,0.13139400,-0.445496,0.026270,-0.154582,0.39602437,0.36474802,0.84249358,0.01811485,,,,,,,,,,,,,,,,,,,,,,-0.398357,0.064316,-0.000400,-0.06369509,-0.04232160,0.95438516,-0.28861875,0.053424,-0.029810,0.454249,0.60414027,-0.36553820,0.69255853,-0.14750944,-0.484325,0.046623,0.011569,-0.07250387,-0.04297956,0.95447028,-0.28615105,,,,,,,,,,,,,,,,,,,,,
6.277916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.074343,-0.030575,0.418966,0.87201748,0.15825787,0.36753398,-0.28188425,,,,,,,,-0.458541,0.038186,-0.141444,0.70256157,0.22869437,-0.65166492,0.17157784,,,,,,,,,,,,,,,,,,,,,,0.032619,-0.009116,0.409566,0.32071302,-0.08486950,0.89778865,-0.28968234,0.046822,-0.036818,0.452767,0.59943764,-0.36923487,0.69334603,-0.15366004,-0.497624,0.059831,0.033763,-0.06506420,-0.04577191,0.95698496,-0.27901857,,,,,,,,,,,,,,,,,,,,,
6.286253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.406143,0.030166,-0.104683,0.71773369,0.21792716,-0.63658566,0.17923394,-0.438894,0.030966,-0.108164,0.71203126,0.21799658,-0.64266137,0.18020912,-0.430861,0.025655,-0.174897,0.71081288,0.23372887,-0.63768181,0.18296933,,,,,,,,,,,,,,,,,,,,,,-0.396103,0.069055,-0.005843,-0.07082469,-0.04695608,0.95470126,-0.28517449,-0.448272,0.059563,0.014527,-0.07853225,-0.04448376,0.95400410,-0.28588468,-0.475447,0.046083,-0.005299,-0.06354514,-0.03006882,0.95726152,-0.28054994,,,,,,,,,,,,,,,,,,,,,
6.294590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.095867,-0.036216,0.408112,0.86383335,0.16723046,0.37827406,-0.28763633,,,,,,,,-0.463108,0.034649,-0.121712,0.71075570,0.21709088,-0.64216306,0.18794810,,,,,,,,,,,,,,,,,,,,,,0.031595,-0.017255,0.410171,0.58958349,-0.37838373,0.69698512,-0.15306471,-0.458753,0.057153,0.030431,-0.05323354,-0.03738780,0.95586701,-0.28650761,-0.493315,0.051135,0.029046,-0.04950673,-0.04754120,0.95718184,-0.28123272,,,,,,,,,,,,,,,,,,,,,
6.302928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.080331,-0.035298,0.417105,0.86669018,0.15519088,0.37528592,-0.28969709,,,,,,,,-0.431866,0.021815,-0.168502,0.71378654,0.22256767,-0.63596605,0.19110100,,,,,,,,,,,,,,,,,,,,,,0.022771,-0.012915,0.409213,0.31628965,-0.07619680,0.89563041,-0.30331680,-0.460268,0.056383,0.034013,-0.06325392,-0.04653659,0.95317953,-0.29203095,-0.471746,0.043791,-0.004449,-0.05469372,-0.02272701,0.95561097,-0.28861698,,,,,,,,,,,,,,,,,,,,,
6.311265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.428904,0.033141,-0.060937,0.70802509,0.20698203,-0.64758240,0.19103912,,,,,,,,-0.451780,0.023105,-0.135701,0.40476569,0.36855492,0.83680145,0.00976484,,,,,,,,,,,,,,,,,,,,,,-0.408697,0.071469,0.023691,-0.04944197,-0.04766192,0.95599748,-0.28522387,-0.464893,0.062205,0.041695,-0.05764828,-0.04086320,0.95404179,-0.29122351,-0.481644,0.041023,0.010014,-0.05059907,-0.02692650,0.95487056,-0.29143940,,,,,,,,,,,,,,,,,,,,,
6.319602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.076884,-0.048068,0.428446,0.85565490,0.16171483,0.39144843,-0.29744097,,,,,,,,-0.437028,0.019300,-0.168955,0.38626053,0.37712670,0.84140841,0.02470081,,,,,,,,,,,,,,,,,,,,,,0.024662,-0.025554,0.423451,0.57073967,-0.38248951,0.70660862,-0.16929932,0.046995,-0.034318,0.448941,0.59464904,-0.37549042,0.69566881,-0.14643897,-0.484195,0.039990,0.008822,-0.33784194,0.29600315,0.86114106,-0.23807778,,,,,,,,,,,,,,,,,,,,,
6.327939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.416770,0.026844,-0.084948,0.70064028,0.22469513,-0.65147386,0.18492460,,,,,,,,-0.438737,0.017894,-0.168528,0.40078126,0.38393567,0.83140017,0.02723120,,,,,,,,,,,,,,,,,,,,,,-0.405532,0.068802,0.018834,-0.04779746,-0.03554388,0.95532065,-0.28950732,0.038605,-0.049650,0.460438,0.57328664,-0.39007890,0.70337823,-0.15633280,-0.487419,0.045814,0.020444,-0.05386177,-0.02987809,0.95182796,-0.30038267,,,,,,,,,,,,,,,,,,,,,
6.336276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.084606,-0.037585,0.410220,-0.05221064,-0.37493915,0.91780862,0.11967463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019523,-0.013665,0.400062,0.59563043,-0.36020720,0.69856422,-0.16578057,-0.462116,0.059655,0.045982,-0.04830987,-0.04256284,0.95227518,-0.29837316,-0.475069,0.044193,-0.004193,-0.06710830,-0.03140686,0.95344247,-0.29233123,,,,,,,,,,,,,,,,,,,,,
6.344614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.420480,0.025776,-0.078208,0.38014461,0.37313471,0.84588277,0.02725623,-0.434617,0.019246,-0.125472,0.69292855,0.24036069,-0.65407607,0.18509797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.405990,0.065700,0.015364,-0.07488653,-0.05922434,0.94913834,-0.30003483,-0.461174,0.056440,0.037992,-0.07562949,-0.04922539,0.94782411,-0.30575563,-0.494108,0.051815,0.040969,-0.04333063,-0.04080803,0.95307052,-0.29683958,,,,,,,,,,,,,,,,,,,,,
6.352951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.420457,0.023646,-0.073168,0.69826434,0.23263761,-0.64929220,0.19164103,-0.415218,0.013106,-0.148392,0.70651670,0.23280127,-0.64003613,0.19233170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.408852,0.066018,0.027037,-0.05653800,-0.06123896,0.94945352,-0.30264048,-0.447279,0.051033,0.018185,-0.35010697,0.30685192,0.85288822,-0.23632330,-0.486914,0.041992,0.022481,-0.03437316,-0.01655889,0.95409125,-0.29707604,,,,,,,,,,,,,,,,,,,,,
6.361288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.090722,-0.041503,0.405202,0.86144451,0.18817705,0.36634507,-0.29714315,-0.413231,0.013061,-0.153687,0.71264055,0.22870820,-0.63333999,0.19676500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025870,-0.018278,0.401765,0.60002709,-0.37235552,0.68695579,-0.17149519,-0.446508,0.048681,0.011761,-0.08070055,-0.06018155,0.94548387,-0.30971900,-0.482653,0.049918,0.024616,-0.04723913,-0.03386215,0.95287766,-0.29773477,,,,,,,,,,,,,,,,,,,,,
6.369625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.403700,0.005594,-0.105035,0.36627577,0.38982954,0.84453952,0.02505980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.402118,0.049456,0.010176,-0.05688896,-0.05559271,0.94403350,-0.32011538,0.047259,-0.041496,0.445556,0.59904951,-0.38001632,0.68531854,-0.16451684,-0.487320,0.038372,0.018207,-0.05977339,-0.03941998,0.94741918,-0.31188155,,,,,,,,,,,,,,,,,,,,,
6.377962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.106507,-0.042701,0.396512,-0.04718361,-0.39292247,0.90757999,0.14030037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022263,-0.020213,0.398752,0.60114545,-0.36380954,0.68848323,-0.17960403,-0.451114,0.052098,0.019691,-0.34051215,0.32221881,0.85213668,-0.23257168,-0.475396,0.039675,0.015108,-0.05184670,-0.03576159,0.94977313,-0.30653552,,,,,,,,,,,,,,,,,,,,,
6.386300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.400084,0.010864,-0.116007,0.70209721,0.24605132,-0.63975823,0.19294474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.405000,0.059005,0.011348,-0.06836526,-0.04424746,0.94632708,-0.31278331,-0.451131,0.050595,0.021167,-0.34891797,0.31372944,0.84899179,-0.24298770,0.028324,-0.077234,0.464214,0.60634996,-0.37880289,0.67292491,-0.18978979,,,,,,,,,,,,,,,,,,,,,
6.394637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.410534,0.012620,-0.093132,0.38748337,0.38623710,0.83694625,0.01408932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.398765,0.056133,0.001070,-0.07830360,-0.03407173,0.94573314,-0.31352270,-0.457121,0.058221,0.045888,-0.05717054,-0.04751673,0.94772776,-0.31029952,-0.481225,0.033168,0.017303,-0.04280689,-0.02147647,0.94982848,-0.30908283,,,,,,,,,,,,,,,,,,,,,
6.402974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013944,-0.034741,0.395934,0.30283468,-0.08804227,0.88352345,-0.34630337,-0.453952,0.040740,0.033003,-0.05822334,-0.05279275,0.94307426,-0.32316237,-0.481295,0.030268,0.005206,-0.06261788,-0.03837637,0.94468676,-0.31964540,,,,,,,,,,,,,,,,,,,,,
6.411311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.405420,0.048781,0.024954,-0.05544266,-0.05309057,0.94181622,-0.32724564,-0.446268,0.040615,0.017489,-0.36275390,0.31081289,0.84105249,-0.25384181,-0.476692,0.023830,0.007314,-0.06290966,-0.03694317,0.94180257,-0.32815467,,,,,,,,,,,,,,,,,,,,,
6.419648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.394582,0.048093,0.003148,-0.36671286,0.31169852,0.83781361,-0.25774806,-0.447865,0.037744,0.030623,-0.04013681,-0.03565506,0.94398496,-0.32559200,-0.481595,0.027872,0.008585,-0.06180145,-0.02399181,0.94212733,-0.32863515,,,,,,,,,,,,,,,,,,,,,
6.427986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.405136,0.045830,0.019866,-0.36369634,0.31627161,0.83665537,-0.26020190,-0.435681,0.036244,0.006724,-0.06224837,-0.03586338,0.94341372,-0.32374297,-0.480832,0.026954,0.014943,-0.04810297,-0.03073677,0.94380720,-0.32552930,,,,,,,,,,,,,,,,,,,,,
6.436323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.396903,0.050884,0.013741,-0.04252439,-0.03007651,0.94372255,-0.32661112,-0.448670,0.034322,0.027774,-0.05619883,-0.03712914,0.93960035,-0.33558054,0.042512,-0.078176,0.472095,0.58830623,-0.40295470,0.67640768,-0.18437989,,,,,,,,,,,,,,,,,,,,,
6.444660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.406178,0.049426,0.035007,-0.04815326,-0.05971276,0.93769194,-0.33889450,-0.449479,0.041393,0.025444,-0.06061714,-0.05009678,0.93874375,-0.33552354,-0.465333,0.014969,-0.007599,-0.06705898,-0.03288653,0.93677727,-0.34186242,,,,,,,,,,,,,,,,,,,,,
6.452997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.398815,0.048485,0.013316,-0.35814775,0.33310375,0.82996934,-0.26818458,-0.452008,0.037224,0.034430,-0.06029426,-0.04301007,0.93919211,-0.33531017,-0.479829,0.022564,0.017392,-0.06398870,-0.04778954,0.93729554,-0.33926196,,,,,,,,,,,,,,,,,,,,,
