t,roll,seg1,seg2,load1,load2,imu1_qw,imu1_qx,imu1_qy,imu1_qz,imu2_qw,imu2_qx,imu2_qy,imu2_qz,mp1x,mp1y,mp1z,mq1x,mq1y,mq1z,mq1w,mp2x,mp2y,mp2z,mq2x,mq2y,mq2z,mq2w,mp3x,mp3y,mp3z,mq3x,mq3y,mq3z,mq3w,mp4x,mp4y,mp4z,mq4x,mq4y,mq4z,mq4w,mp5x,mp5y,mp5z,mq5x,mq5y,mq5z,mq5w,mp6x,mp6y,mp6z,mq6x,mq6y,mq6z,mq6w,mp7x,mp7y,mp7z,mq7x,mq7y,mq7z,mq7w,mp8x,mp8y,mp8z,mq8x,mq8y,mq8z,mq8w,mp9x,mp9y,mp9z,mq9x,mq9y,mq9z,mq9w,mp10x,mp10y,mp10z,mq10x,mq10y,mq10z,mq10w,mp11x,mp11y,mp11z,mq11x,mq11y,mq11z,mq11w,mp12x,mp12y,mp12z,mq12x,mq12y,mq12z,mq12w
6.076,179.87,131.16,19.96,365.840,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412788,0.116490,-0.044998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.432788,0.116468,-0.064998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.452788,0.116445,-0.084998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.398803,0.121842,-0.109004,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.400156,0.129075,-0.109013,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.401510,0.136307,-0.109021,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.361510,0.136407,-0.021021,-0.00055755,0.00010434,0.18395132,0.98293519,-0.400156,0.129174,-0.021013,-0.00055755,0.00010434,0.18395132,0.98293519,-0.438803,0.121942,-0.021004,-0.00055755,0.00010434,0.18395132,0.98293519,-0.347525,0.141759,-0.085027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.367525,0.141781,-0.065027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.387525,0.141804,-0.045027,-0.13046748,0.69511392,0.12967898,0.69496636
6.139,179.87,131.43,19.96,368.530,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412623,0.115163,-0.044997,0.13131644,-0.69465702,0.13210459,0.69480644,-0.432623,0.115140,-0.064997,0.13131644,-0.69465702,0.13210459,0.69480644,-0.452623,0.115117,-0.084997,0.13131644,-0.69465702,0.13210459,0.69480644,-0.398663,0.120580,-0.109003,-0.18626679,0.98249904,-0.00055730,-0.00010566,-0.400051,0.127900,-0.109011,-0.18626679,0.98249904,-0.00055730,-0.00010566,-0.401439,0.135221,-0.109020,-0.18626679,0.98249904,-0.00055730,-0.00010566,-0.361439,0.135321,-0.021020,-0.00055730,0.00010566,0.18626679,0.98249904,-0.400051,0.128000,-0.021011,-0.00055730,0.00010566,0.18626679,0.98249904,-0.438663,0.120680,-0.021003,-0.00055730,0.00010566,0.18626679,0.98249904,-0.347480,0.140738,-0.085026,-0.13210459,0.69480644,0.13131644,0.69465702,-0.367480,0.140761,-0.065026,-0.13210459,0.69480644,0.13131644,0.69465702,-0.387480,0.140784,-0.045026,-0.13210459,0.69480644,0.13131644,0.69465702
6.183,179.87,132.04,19.96,451.920,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412230,0.112167,-0.044993,0.13501319,-0.69394396,0.13580053,0.69409757,-0.432230,0.112144,-0.064993,0.13501319,-0.69394396,0.13580053,0.69409757,-0.452230,0.112122,-0.084993,0.13501319,-0.69394396,0.13580053,0.69409757,-0.398330,0.117733,-0.109000,-0.19149422,0.98149358,-0.00055673,-0.00010862,-0.399796,0.125251,-0.109008,-0.19149422,0.98149358,-0.00055673,-0.00010862,-0.401263,0.132769,-0.109017,-0.19149422,0.98149358,-0.00055673,-0.00010862,-0.361263,0.132869,-0.021017,-0.00055673,0.00010862,0.19149422,0.98149358,-0.399796,0.125351,-0.021008,-0.00055673,0.00010862,0.19149422,0.98149358,-0.438330,0.117833,-0.021000,-0.00055673,0.00010862,0.19149422,0.98149358,-0.347363,0.138435,-0.085023,-0.13580053,0.69409757,0.13501319,0.69394396,-0.367363,0.138457,-0.065023,-0.13580053,0.69409757,0.13501319,0.69394396,-0.387363,0.138480,-0.045023,-0.13580053,0.69409757,0.13501319,0.69394396
6.237,179.87,132.92,19.96,449.230,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.411614,0.107856,-0.044988,0.14033945,-0.69288063,0.14112558,0.69304029,-0.431614,0.107834,-0.064988,0.14033945,-0.69288063,0.14112558,0.69304029,-0.451614,0.107811,-0.084988,0.14033945,-0.69288063,0.14112558,0.69304029,-0.397802,0.113635,-0.108995,-0.19902583,0.97999408,-0.00055588,-0.00011289,-0.399387,0.121437,-0.109004,-0.19902583,0.97999408,-0.00055588,-0.00011289,-0.400971,0.129239,-0.109013,-0.19902583,0.97999408,-0.00055588,-0.00011289,-0.360971,0.129338,-0.021013,-0.00055588,0.00011289,0.19902583,0.97999408,-0.399387,0.121537,-0.021004,-0.00055588,0.00011289,0.19902583,0.97999408,-0.437802,0.113735,-0.020995,-0.00055588,0.00011289,0.19902583,0.97999408,-0.347159,0.135117,-0.085019,-0.14112558,0.69304029,0.14033945,0.69288063,-0.367159,0.135140,-0.065019,-0.14112558,0.69304029,0.14033945,0.69288063,-0.387159,0.135163,-0.045019,-0.14112558,0.69304029,0.14033945,0.69288063
6.285,179.87,134.07,19.96,451.920,0.000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.410722,0.102244,-0.044982,0.14728737,-0.69142948,0.14807186,0.69159702,-0.430722,0.102221,-0.064982,0.14728737,-0.69142948,0.14807186,0.69159702,-0.450722,0.102198,-0.084982,0.14728737,-0.69142948,0.14807186,0.69159702,-0.397031,0.108299,-0.108989,-0.20885052,0.97794741,-0.00055472,-0.00011847,-0.398776,0.116468,-0.108998,-0.20885052,0.97794741,-0.00055472,-0.00011847,-0.400520,0.124638,-0.109008,-0.20885052,0.97794741,-0.00055472,-0.00011847,-0.360520,0.124738,-0.021008,-0.00055472,0.00011847,0.20885052,0.97794741,-0.398776,0.116568,-0.020998,-0.00055472,0.00011847,0.20885052,0.97794741,-0.437031,0.108398,-0.020989,-0.00055472,0.00011847,0.20885052,0.97794741,-0.346829,0.130793,-0.085015,-0.14807186,0.69159702,0.14728737,0.69142948,-0.366829,0.130815,-0.065015,-0.14807186,0.69159702,0.14728737,0.69142948,-0.386829,0.130838,-0.045015,-0.14807186,0.69159702,0.14728737,0.69142948
6.346,179.87,135.91,19.87,371.220,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.408926,0.093204,-0.044972,0.15891410,-0.68883764,0.15969566,0.68901837,-0.428926,0.093181,-0.064972,0.15891410,-0.68883764,0.15969566,0.68901837,-0.448926,0.093159,-0.084972,0.15891410,-0.68883764,0.15969566,0.68901837,-0.395449,0.099716,-0.108979,-0.22529112,0.97429133,-0.00055265,-0.00012779,-0.397479,0.108496,-0.108989,-0.22529112,0.97429133,-0.00055265,-0.00012779,-0.399510,0.117276,-0.108999,-0.22529112,0.97429133,-0.00055265,-0.00012779,-0.359510,0.117376,-0.020999,-0.00055265,0.00012779,0.22529112,0.97429133,-0.397479,0.108596,-0.020989,-0.00055265,0.00012779,0.22529112,0.97429133,-0.435449,0.099816,-0.020979,-0.00055265,0.00012779,0.22529112,0.97429133,-0.346032,0.123888,-0.085007,-0.15969566,0.68901837,0.15891410,0.68883764,-0.366032,0.123911,-0.065007,-0.15969566,0.68901837,0.15891410,0.68883764,-0.386032,0.123934,-0.045007,-0.15969566,0.68901837,0.15891410,0.68883764
6.409,179.87,138.20,19.96,373.910,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.406719,0.082307,-0.044959,0.17211220,-0.68564495,0.17289015,0.68584064,-0.426719,0.082284,-0.064959,0.17211220,-0.68564495,0.17289015,0.68584064,-0.446719,0.082262,-0.084959,0.17211220,-0.68564495,0.17289015,0.68584064,-0.393504,0.089332,-0.108968,-0.24395351,0.96978676,-0.00055009,-0.00013838,-0.395885,0.098795,-0.108978,-0.24395351,0.96978676,-0.00055009,-0.00013838,-0.398266,0.108259,-0.108989,-0.24395351,0.96978676,-0.00055009,-0.00013838,-0.358266,0.108359,-0.020989,-0.00055009,0.00013838,0.24395351,0.96978676,-0.395885,0.098895,-0.020978,-0.00055009,0.00013838,0.24395351,0.96978676,-0.433504,0.089432,-0.020968,-0.00055009,0.00013838,0.24395351,0.96978676,-0.345051,0.115383,-0.084997,-0.17289015,0.68584064,0.17211220,0.68564495,-0.365051,0.115406,-0.064997,-0.17289015,0.68584064,0.17211220,0.68564495,-0.385051,0.115429,-0.044997,-0.17289015,0.68584064,0.17211220,0.68564495
6.471,179.87,140.92,19.96,411.570,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.403408,0.069394,-0.044945,0.18834163,-0.68134839,0.18911472,0.68156249,-0.423408,0.069371,-0.064945,0.18834163,-0.68134839,0.18911472,0.68156249,-0.443408,0.069348,-0.084945,0.18834163,-0.68134839,0.18911472,0.68156249,-0.390545,0.077038,-0.108954,-0.26690195,0.96372352,-0.00054665,-0.00015140,-0.393395,0.087327,-0.108965,-0.26690195,0.96372352,-0.00054665,-0.00015140,-0.396244,0.097615,-0.108977,-0.26690195,0.96372352,-0.00054665,-0.00015140,-0.356244,0.097715,-0.020977,-0.00054665,0.00015140,0.26690195,0.96372352,-0.393395,0.087426,-0.020965,-0.00054665,0.00015140,0.26690195,0.96372352,-0.430545,0.077138,-0.020954,-0.00054665,0.00015140,0.26690195,0.96372352,-0.343381,0.105359,-0.084986,-0.18911472,0.68156249,0.18834163,0.68134839,-0.363381,0.105382,-0.064986,-0.18911472,0.68156249,0.18834163,0.68134839,-0.383381,0.105405,-0.044986,-0.18911472,0.68156249,0.18834163,0.68134839
6.521,179.87,143.21,19.96,384.670,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.400214,0.058676,-0.044933,0.20192348,-0.67743332,0.20269213,0.67766283,-0.420214,0.058653,-0.064933,0.20192348,-0.67743332,0.20269213,0.67766283,-0.440214,0.058630,-0.084933,0.20192348,-0.67743332,0.20269213,0.67766283,-0.387670,0.066828,-0.108942,-0.28610644,0.95819767,-0.00054352,-0.00016229,-0.390944,0.077793,-0.108954,-0.28610644,0.95819767,-0.00054352,-0.00016229,-0.394218,0.088759,-0.108967,-0.28610644,0.95819767,-0.00054352,-0.00016229,-0.354218,0.088859,-0.020967,-0.00054352,0.00016229,0.28610644,0.95819767,-0.390944,0.077893,-0.020954,-0.00054352,0.00016229,0.28610644,0.95819767,-0.427670,0.066927,-0.020942,-0.00054352,0.00016229,0.28610644,0.95819767,-0.341674,0.097011,-0.084976,-0.20269213,0.67766283,0.20192348,0.67743332,-0.361674,0.097034,-0.064976,-0.20269213,0.67766283,0.20192348,0.67743332,-0.381674,0.097056,-0.044976,-0.20269213,0.67766283,0.20192348,0.67743332
6.563,179.87,145.58,19.96,365.840,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.396523,0.047747,-0.044920,0.21589482,-0.67309663,0.21665856,0.67334198,-0.416523,0.047724,-0.064920,0.21589482,-0.67309663,0.21665856,0.67334198,-0.436523,0.047701,-0.084920,0.21589482,-0.67309663,0.21665856,0.67334198,-0.384330,0.056410,-0.108930,-0.30586143,0.95207587,-0.00054005,-0.00017349,-0.388072,0.068058,-0.108943,-0.30586143,0.95207587,-0.00054005,-0.00017349,-0.391814,0.079706,-0.108957,-0.30586143,0.95207587,-0.00054005,-0.00017349,-0.351814,0.079806,-0.020957,-0.00054005,0.00017349,0.30586143,0.95207587,-0.388072,0.068158,-0.020943,-0.00054005,0.00017349,0.30586143,0.95207587,-0.424330,0.056510,-0.020930,-0.00054005,0.00017349,0.30586143,0.95207587,-0.339620,0.088470,-0.084967,-0.21665856,0.67334198,0.21589482,0.67309663,-0.359620,0.088492,-0.064967,-0.21665856,0.67334198,0.21589482,0.67309663,-0.379620,0.088515,-0.044967,-0.21665856,0.67334198,0.21589482,0.67309663
6.620,179.87,148.31,19.96,368.530,0.000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.391797,0.035382,-0.044906,0.23187356,-0.66774449,0.23263125,0.66800797,-0.411797,0.035360,-0.064906,0.23187356,-0.66774449,0.23263125,0.66800797,-0.431797,0.035337,-0.084906,0.23187356,-0.66774449,0.23263125,0.66800797,-0.380034,0.044617,-0.108917,-0.32845450,0.94451962,-0.00053576,-0.00018631,-0.384349,0.057026,-0.108931,-0.32845450,0.94451962,-0.00053576,-0.00018631,-0.388664,0.069435,-0.108945,-0.32845450,0.94451962,-0.00053576,-0.00018631,-0.348664,0.069535,-0.020945,-0.00053576,0.00018631,0.32845450,0.94451962,-0.384349,0.057126,-0.020931,-0.00053576,0.00018631,0.32845450,0.94451962,-0.420034,0.044716,-0.020917,-0.00053576,0.00018631,0.32845450,0.94451962,-0.336901,0.078769,-0.084956,-0.23263125,0.66800797,0.23187356,0.66774449,-0.356901,0.078792,-0.064956,-0.23263125,0.66800797,0.23187356,0.66774449,-0.376901,0.078815,-0.044956,-0.23263125,0.66800797,0.23187356,0.66774449
6.666,179.87,151.21,20.04,349.700,16.140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.386403,0.022593,-0.044892,0.24824080,-0.66181803,0.24899177,0.66210007,-0.406403,0.022570,-0.064892,0.24824080,-0.66181803,0.24899177,0.66210007,-0.426403,0.022547,-0.084892,0.24824080,-0.66181803,0.24899177,0.66210007,-0.375112,0.032395,-0.108903,-0.35159652,0.93615146,-0.00053102,-0.00019944,-0.380057,0.045560,-0.108918,-0.35159652,0.93615146,-0.00053102,-0.00019944,-0.385001,0.058726,-0.108933,-0.35159652,0.93615146,-0.00053102,-0.00019944,-0.345001,0.058826,-0.020933,-0.00053102,0.00019944,0.35159652,0.93615146,-0.380057,0.045660,-0.020918,-0.00053102,0.00019944,0.35159652,0.93615146,-0.415112,0.032494,-0.020903,-0.00053102,0.00019944,0.35159652,0.93615146,-0.333710,0.068628,-0.084944,-0.24899177,0.66210007,0.24824080,0.66181803,-0.353710,0.068651,-0.064944,-0.24899177,0.66210007,0.24824080,0.66181803,-0.373710,0.068673,-0.044944,-0.24899177,0.66210007,0.24824080,0.66181803
6.733,179.87,155.60,20.13,395.430,13.450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.377151,0.003800,-0.044870,0.27290524,-0.65201101,0.27364510,0.65232103,-0.397151,0.003778,-0.064870,0.27290524,-0.65201101,0.27364510,0.65232103,-0.417151,0.003755,-0.084870,0.27290524,-0.65201101,0.27364510,0.65232103,-0.366632,0.014421,-0.108883,-0.38646945,0.92230203,-0.00052316,-0.00021922,-0.372607,0.028679,-0.108899,-0.38646945,0.92230203,-0.00052316,-0.00021922,-0.378581,0.042936,-0.108915,-0.38646945,0.92230203,-0.00052316,-0.00021922,-0.338581,0.043036,-0.020915,-0.00052316,0.00021922,0.38646945,0.92230203,-0.372607,0.028779,-0.020899,-0.00052316,0.00021922,0.38646945,0.92230203,-0.406632,0.014521,-0.020883,-0.00052316,0.00021922,0.38646945,0.92230203,-0.328062,0.053657,-0.084927,-0.27364510,0.65232103,0.27290524,0.65201101,-0.348062,0.053680,-0.064927,-0.27364510,0.65232103,0.27290524,0.65201101,-0.368062,0.053702,-0.044927,-0.27364510,0.65232103,0.27290524,0.65201101
6.791,179.87,160.00,20.13,387.360,18.830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.366499,-0.014279,-0.044850,0.29774526,-0.64102579,0.29847268,0.64136398,-0.386499,-0.014301,-0.064850,0.29774526,-0.64102579,0.29847268,0.64136398,-0.406499,-0.014324,-0.084850,0.29774526,-0.64102579,0.29847268,0.64136398,-0.356831,-0.002882,-0.108863,-0.42158975,0.90678650,-0.00051436,-0.00023914,-0.363940,0.012409,-0.108880,-0.42158975,0.90678650,-0.00051436,-0.00023914,-0.371050,0.027701,-0.108898,-0.42158975,0.90678650,-0.00051436,-0.00023914,-0.331050,0.027801,-0.020898,-0.00051436,0.00023914,0.42158975,0.90678650,-0.363940,0.012509,-0.020880,-0.00051436,0.00023914,0.42158975,0.90678650,-0.396831,-0.002783,-0.020863,-0.00051436,0.00023914,0.42158975,0.90678650,-0.321382,0.039197,-0.084911,-0.29847268,0.64136398,0.29774526,0.64102579,-0.341382,0.039220,-0.064911,-0.29847268,0.64136398,0.29774526,0.64102579,-0.361382,0.039242,-0.044911,-0.29847268,0.64136398,0.29774526,0.64102579
6.843,179.87,163.16,20.13,387.360,29.590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.358151,-0.026710,-0.044836,0.31531620,-0.63255237,0.31603401,0.63291049,-0.378151,-0.026733,-0.064836,0.31531620,-0.63255237,0.31603401,0.63291049,-0.398151,-0.026756,-0.084836,0.31531620,-0.63255237,0.31603401,0.63291049,-0.349130,-0.014799,-0.108849,-0.44643202,0.89481737,-0.00050757,-0.00025323,-0.357102,0.001180,-0.108868,-0.44643202,0.89481737,-0.00050757,-0.00025323,-0.365074,0.017159,-0.108886,-0.44643202,0.89481737,-0.00050757,-0.00025323,-0.325074,0.017259,-0.020886,-0.00050757,0.00025323,0.44643202,0.89481737,-0.357102,0.001280,-0.020868,-0.00050757,0.00025323,0.44643202,0.89481737,-0.389130,-0.014699,-0.020849,-0.00050757,0.00025323,0.44643202,0.89481737,-0.316053,0.029171,-0.084899,-0.31603401,0.63291049,0.31531620,0.63255237,-0.336053,0.029194,-0.064899,-0.31603401,0.63291049,0.31531620,0.63255237,-0.356053,0.029216,-0.044899,-0.31603401,0.63291049,0.31531620,0.63255237
6.900,179.87,166.77,20.13,368.530,45.730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.347941,-0.040307,-0.044820,0.33509515,-0.62228407,0.33580133,0.62266463,-0.367941,-0.040329,-0.064820,0.33509515,-0.62228407,0.33580133,0.62266463,-0.387941,-0.040352,-0.084820,0.33509515,-0.62228407,0.33580133,0.62266463,-0.339693,-0.027851,-0.108835,-0.47439545,0.88031167,-0.00049934,-0.00026909,-0.348695,-0.011146,-0.108854,-0.47439545,0.88031167,-0.00049934,-0.00026909,-0.357697,0.005559,-0.108872,-0.47439545,0.88031167,-0.00049934,-0.00026909,-0.317697,0.005658,-0.020873,-0.00049934,0.00026909,0.47439545,0.88031167,-0.348695,-0.011046,-0.020854,-0.00049934,0.00026909,0.47439545,0.88031167,-0.379693,-0.027751,-0.020835,-0.00049934,0.00026909,0.47439545,0.88031167,-0.309448,0.018114,-0.084887,-0.33580133,0.62266463,0.33509515,0.62228407,-0.329448,0.018137,-0.064887,-0.33580133,0.62266463,0.33509515,0.62228407,-0.349448,0.018160,-0.044887,-0.33580133,0.62266463,0.33509515,0.62228407
6.951,179.87,169.32,20.13,336.250,45.730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.340318,-0.049501,-0.044810,0.34886717,-0.61465805,0.34956470,0.61505423,-0.360318,-0.049524,-0.064810,0.34886717,-0.61465805,0.34956470,0.61505423,-0.380318,-0.049547,-0.084810,0.34886717,-0.61465805,0.34956470,0.61505423,-0.332635,-0.036691,-0.108825,-0.49386591,0.86953789,-0.00049323,-0.00028014,-0.342391,-0.019513,-0.108844,-0.49386591,0.86953789,-0.00049323,-0.00028014,-0.352147,-0.002336,-0.108864,-0.49386591,0.86953789,-0.00049323,-0.00028014,-0.312147,-0.002236,-0.020864,-0.00049323,0.00028014,0.49386591,0.86953789,-0.342391,-0.019414,-0.020844,-0.00049323,0.00028014,0.49386591,0.86953789,-0.372635,-0.036591,-0.020825,-0.00049323,0.00028014,0.49386591,0.86953789,-0.304465,0.010574,-0.084878,-0.34956470,0.61505423,0.34886717,0.61465805,-0.324465,0.010597,-0.064878,-0.34956470,0.61505423,0.34886717,0.61465805,-0.344465,0.010620,-0.044878,-0.34956470,0.61505423,0.34886717,0.61465805
7.013,179.87,172.31,20.13,312.040,45.730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.330970,-0.059831,-0.044798,0.36479500,-0.60532878,0.36548196,0.60574302,-0.350970,-0.059853,-0.064798,0.36479500,-0.60532878,0.36548196,0.60574302,-0.370970,-0.059876,-0.084798,0.36479500,-0.60532878,0.36548196,0.60574302,-0.323969,-0.046637,-0.108813,-0.51638379,0.85635709,-0.00048575,-0.00029291,-0.334636,-0.028949,-0.108833,-0.51638379,0.85635709,-0.00048575,-0.00029291,-0.345302,-0.011260,-0.108853,-0.51638379,0.85635709,-0.00048575,-0.00029291,-0.305302,-0.011161,-0.020853,-0.00048575,0.00029291,0.51638379,0.85635709,-0.334636,-0.028849,-0.020833,-0.00048575,0.00029291,0.51638379,0.85635709,-0.363969,-0.046537,-0.020813,-0.00048575,0.00029291,0.51638379,0.85635709,-0.298301,0.002033,-0.084868,-0.36548196,0.60574302,0.36479500,0.60532878,-0.318301,0.002056,-0.064868,-0.36548196,0.60574302,0.36479500,0.60532878,-0.338301,0.002078,-0.044868,-0.36548196,0.60574302,0.36479500,0.60532878
7.065,179.87,174.15,20.13,298.590,45.730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.325008,-0.065937,-0.044791,0.37447399,-0.59938245,0.37515421,0.59980766,-0.345008,-0.065960,-0.064791,0.37447399,-0.59938245,0.37515421,0.59980766,-0.365008,-0.065982,-0.084791,0.37447399,-0.59938245,0.37515421,0.59980766,-0.318437,-0.052525,-0.108807,-0.53006718,0.84795546,-0.00048099,-0.00030067,-0.329676,-0.034546,-0.108827,-0.53006718,0.84795546,-0.00048099,-0.00030067,-0.340915,-0.016568,-0.108847,-0.53006718,0.84795546,-0.00048099,-0.00030067,-0.300915,-0.016468,-0.020847,-0.00048099,0.00030067,0.53006718,0.84795546,-0.329676,-0.034447,-0.020827,-0.00048099,0.00030067,0.53006718,0.84795546,-0.358437,-0.052426,-0.020807,-0.00048099,0.00030067,0.53006718,0.84795546,-0.294344,-0.003056,-0.084863,-0.37515421,0.59980766,0.37447399,0.59938245,-0.314344,-0.003033,-0.064863,-0.37515421,0.59980766,0.37447399,0.59938245,-0.334344,-0.003011,-0.044863,-0.37515421,0.59980766,0.37447399,0.59938245
7.118,179.87,175.91,20.13,365.840,59.180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.319163,-0.071594,-0.044785,0.38364184,-0.59355003,0.38431545,0.59398564,-0.339163,-0.071617,-0.064785,0.38364184,-0.59355003,0.38431545,0.59398564,-0.359163,-0.071640,-0.084785,0.38364184,-0.59355003,0.38431545,0.59398564,-0.313010,-0.057987,-0.108800,-0.54302781,0.83971452,-0.00047631,-0.00030802,-0.324805,-0.039748,-0.108821,-0.54302781,0.83971452,-0.00047631,-0.00030802,-0.336600,-0.021508,-0.108842,-0.54302781,0.83971452,-0.00047631,-0.00030802,-0.296600,-0.021408,-0.020842,-0.00047631,0.00030802,0.54302781,0.83971452,-0.324805,-0.039648,-0.020821,-0.00047631,0.00030802,0.54302781,0.83971452,-0.353010,-0.057887,-0.020800,-0.00047631,0.00030802,0.54302781,0.83971452,-0.290446,-0.007801,-0.084857,-0.38431545,0.59398564,0.38364184,0.59355003,-0.310446,-0.007779,-0.064857,-0.38431545,0.59398564,0.38364184,0.59355003,-0.330446,-0.007756,-0.044857,-0.38431545,0.59398564,0.38364184,0.59355003
7.180,179.87,177.76,20.13,309.350,53.800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.312876,-0.077344,-0.044778,0.39318091,-0.58726844,0.39384740,0.58771487,-0.332876,-0.077366,-0.064778,0.39318091,-0.58726844,0.39384740,0.58771487,-0.352876,-0.077389,-0.084778,0.39318091,-0.58726844,0.39384740,0.58771487,-0.307167,-0.063545,-0.108794,-0.55651306,0.83083867,-0.00047128,-0.00031567,-0.319556,-0.045050,-0.108815,-0.55651306,0.83083867,-0.00047128,-0.00031567,-0.331944,-0.026555,-0.108836,-0.55651306,0.83083867,-0.00047128,-0.00031567,-0.291944,-0.026456,-0.020836,-0.00047128,0.00031567,0.55651306,0.83083867,-0.319556,-0.044950,-0.020815,-0.00047128,0.00031567,0.55651306,0.83083867,-0.347167,-0.063445,-0.020794,-0.00047128,0.00031567,0.55651306,0.83083867,-0.286235,-0.012657,-0.084852,-0.39384740,0.58771487,0.39318091,0.58726844,-0.306235,-0.012634,-0.064852,-0.39384740,0.58771487,0.39318091,0.58726844,-0.326235,-0.012612,-0.044852,-0.39384740,0.58771487,0.39318091,0.58726844
7.244,179.87,178.99,20.13,290.520,69.940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.308618,-0.081053,-0.044774,0.39946654,-0.58300722,0.40012820,0.58346078,-0.328618,-0.081075,-0.064774,0.39946654,-0.58300722,0.40012820,0.58346078,-0.348618,-0.081098,-0.084774,0.39946654,-0.58300722,0.40012820,0.58346078,-0.303208,-0.067135,-0.108790,-0.56539886,0.82481744,-0.00046786,-0.00032071,-0.315995,-0.048481,-0.108811,-0.56539886,0.82481744,-0.00046786,-0.00032071,-0.328782,-0.029827,-0.108832,-0.56539886,0.82481744,-0.00046786,-0.00032071,-0.288782,-0.029727,-0.020832,-0.00046786,0.00032071,0.56539886,0.82481744,-0.315995,-0.048381,-0.020811,-0.00046786,0.00032071,0.56539886,0.82481744,-0.343208,-0.067035,-0.020790,-0.00046786,0.00032071,0.56539886,0.82481744,-0.283372,-0.015809,-0.084848,-0.40012820,0.58346078,0.39946654,0.58300722,-0.303372,-0.015786,-0.064848,-0.40012820,0.58346078,0.39946654,0.58300722,-0.323372,-0.015763,-0.044848,-0.40012820,0.58346078,0.39946654,0.58300722
7.291,179.87,179.78,20.22,244.790,75.320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.306049,-0.083419,-0.044771,0.40302323,-0.58055212,0.40368210,0.58100971,-0.326049,-0.083442,-0.064771,0.40302323,-0.58055212,0.40368210,0.58100971,-0.346049,-0.083465,-0.084771,0.40302323,-0.58055212,0.40368210,0.58100971,-0.300811,-0.069436,-0.108787,-0.57042681,0.82134824,-0.00046590,-0.00032356,-0.313826,-0.050696,-0.108809,-0.57042681,0.82134824,-0.00046590,-0.00032356,-0.326842,-0.031955,-0.108830,-0.57042681,0.82134824,-0.00046590,-0.00032356,-0.286842,-0.031855,-0.020830,-0.00046590,0.00032356,0.57042681,0.82134824,-0.313826,-0.050596,-0.020809,-0.00046590,0.00032356,0.57042681,0.82134824,-0.340811,-0.069337,-0.020787,-0.00046590,0.00032356,0.57042681,0.82134824,-0.281603,-0.017872,-0.084846,-0.40368210,0.58100971,0.40302323,0.58055212,-0.301603,-0.017849,-0.064846,-0.40368210,0.58100971,0.40302323,0.58055212,-0.321603,-0.017827,-0.044846,-0.40368210,0.58100971,0.40302323,0.58055212
